"c1","c2","c3","m1","m2","m3","n1","n2","n3","p1","p2","p3"
20.1575325242708,39.5089212449662,59.1757053941777,-79.3169568098865,-61.3240494359814,-39.1157740490976,15.2692644153809,34.4887985073908,54.4419580766206,5.9014548254002,25.0859926064987,44.6139133261104
19.7504005996424,39.0610758146785,59.5984651512139,-81.7228515435074,-62.4743551673016,-41.6976601403852,14.8749566987308,34.5235407848086,54.6479722693722,26.7398613062553,4.96162988295709,44.4834840549005
19.4035812207567,38.6928618087459,58.2742315729073,-81.4446785464103,-59.1246061281164,-42.7104938636442,15.0109839307032,34.4409132040653,54.6477927990378,5.96915348102402,26.9269325520974,44.6371446028125
20.9461856371848,39.7496495745355,60.1493425196448,-80.4198365198569,-61.2592602887376,-42.5350100585306,14.84593825708,34.323432617239,54.8181899225471,6.00092489930929,25.9982330535815,44.8224870493684
19.9940501166912,39.3471540794501,60.0918993875741,-81.0038549802158,-62.3976690937889,-41.7614271688508,14.9052063529577,34.3910228601677,54.308945998672,6.2256825154169,25.9413347235886,44.9770018942577
18.4498947614596,38.5984375410558,57.8263704318628,-80.9710386179499,-60.1388168755085,-42.3378476692312,12.8484999688377,34.4401880199374,54.1071796833943,5.74506994370684,26.9626137403061,44.9531704791659
20.1091497119727,39.2560782207365,59.7484783225566,-81.6314505815701,-63.7711997583795,-43.4529563689669,14.4294594111965,34.3428199523021,54.3129086316649,5.96798719660273,26.3302736498803,44.5842749878977
19.7433167488057,39.0029464760052,59.7324475554935,-80.880401339086,-60.3978875947712,-41.0165706874178,14.8420983012096,34.1989149764941,54.2119805925902,5.68346531787513,26.5222062038929,44.872878635374
20.0346753821917,39.096242844067,58.8364311558753,-79.7439820130921,-61.5404112792196,-39.1484059931904,14.3696898987191,34.4797379245439,55.4371524551002,5.93763268295241,26.3127455040728,45.5039617267775
19.7106165834131,38.8985610984059,58.6393036848263,-80.9215644433022,-61.7771630273696,-42.396668104785,16.0636149514509,33.074746255683,55.4116872257427,5.18002044215035,25.1668907727159,45.3244278071387
19.7593391064549,38.8945786609622,58.9868024545187,-79.4050325589935,-61.5385901612805,-41.0000085439976,15.6360928414062,34.5273823414898,54.3565875534968,5.29826673758301,26.5881051914286,44.8884150897813
20.0022709736277,39.4135600323551,59.0818973330328,-80.1855197856922,-63.0639534370956,-40.5738758106123,15.186602228877,34.2981383880229,54.7486267610042,5.22262906411398,25.6908376458904,43.1646510753039
19.9845582070991,39.0332608144271,58.7527535242298,-81.7681564408821,-62.0561708389465,-41.9304101643561,16.0111361803288,34.92161570686,54.5295036087808,7.34635907086734,28.1460427826915,45.7727687447614
19.7956602676019,39.7503412399293,59.0442248586519,-80.2380966625523,-62.9313148114038,-39.8314062498781,14.6246872112824,34.3975858731474,54.4095773898945,5.19472862462262,25.5869324905614,44.5728398036558
20.6235843861451,40.1541270361925,59.884539007804,-80.5163975420244,-61.0996509279656,-40.3008064268695,34.393490581252,15.5282007055048,53.974856055726,7.03611863998191,26.3651491726278,45.3124164558773
19.6843911429859,39.3196883557598,57.9466522395335,-80.32115394707,-63.7093462745641,-39.9150868012561,15.7539785157123,34.4099026878961,55.3240989454769,6.13929934396561,27.184196640027,45.3754212268755
18.5206152123768,38.135567657785,57.706758465457,-81.6502075420882,-62.8390185513763,-42.1859887087321,14.6165462453958,35.8806372665672,53.9578751172107,7.78237976445942,27.2123328914574,45.0614698542601
19.8128404487685,39.4480477148636,60.1443582479055,-80.2912830747634,-62.5065628349029,-42.0096980046449,13.723806812752,34.3908770822843,54.5986470203325,6.83885785874162,25.6311383269803,46.0745029169053
19.9418486726602,39.0498519367581,59.3615646427061,-80.6165749996728,-62.7438980114203,-40.0758892783587,14.583941415079,34.3955166480617,54.5523103017411,5.74565541031791,26.5346229584801,45.4852205901283
20.0176195972881,39.2645834358417,59.318915911994,-80.1895590595153,-60.8636010852877,-40.7066795223782,15.2370156954064,34.4703583146279,53.946265090169,24.8266830487506,5.96559962726964,45.0297058771415
19.938329955984,39.4159762952171,58.8013641023938,-80.9935289240637,-60.3487580620166,-41.2375948106956,14.0602668786262,34.4775052179629,54.7391988268241,5.93625234735397,25.4067266408098,44.2745470996661
19.9448646347248,40.2607500118523,57.0866594192158,-81.2487871956508,-59.3327118797416,-42.2360877085246,16.0870587773941,35.111744306634,54.2077757884031,5.38012020516933,23.4999724593972,44.3752859934183
19.8220662378968,39.9120449934077,58.4615379033845,-82.2979469644567,-59.7671335098168,-42.7834733442281,15.3955114690353,36.5436143444456,52.2854119477192,6.33127014679416,27.5283598736649,44.1603750376572
19.7571868446917,38.8370205270518,57.410523928703,-80.9831930755389,-56.8542338012256,-40.539124623085,15.9606285299062,33.8724027145961,54.6612331749289,4.62053005329617,24.1762701649513,44.6185548280973
20.2194215600732,39.2594353557317,58.7083685431033,-79.9849249272359,-60.7509578787156,-39.272011877725,12.1047617061063,34.4801931910353,54.8031209746972,5.17926143545241,25.4175089049226,44.5273184875588
20.037725320957,39.9625865969032,57.9851078288025,-80.0714966178958,-61.4956556110391,-42.5590307952527,13.9041626771167,34.355737400918,54.7208073924514,6.10745307436667,26.5044678366627,45.7288606920522
17.9223423644564,37.9560638774407,56.0931593779733,-62.0408392520543,-79.8391882996777,-39.8017379794399,14.6267183493633,34.4208921100144,54.4423475943301,6.64828251113428,25.6289246180588,45.5589397328947
19.9622141960054,39.2815566563587,59.620173577634,-79.0247480227257,-59.7414507243304,-38.1613799645457,13.4618611368817,34.3571694150625,54.928847168355,6.73585312008935,27.073707408373,46.0337244081635
20.1426215352878,39.2461439366635,59.9643897006721,-82.4354514005539,-62.8104805902967,-45.5334056157893,14.4609038416018,35.2588551027508,54.7021669494839,6.66941111013347,25.5876543104954,44.560964782356
20.5401295724749,40.1670288030707,59.3977207545707,-80.6184496785009,-63.0405006247074,-42.0900963508782,14.8821174315293,34.9606705471432,54.3951027903811,6.34308675675553,25.5609898760651,44.0130069963124
19.9271179003392,39.0651954565351,59.2268921370909,-81.1115903865827,-61.0704660015682,-43.7442742579846,16.7257958248067,33.3071114698212,54.2118013441029,6.48941969624966,26.138639775753,45.8849580148138
20.3539862831123,39.3587256818491,61.0031372754335,-81.3593300454837,-62.7490714900213,-42.7851087790261,17.5193295584235,34.9832651767092,54.211836509303,8.42049714516926,28.0630998808976,46.5009078462451
20.7774924103588,39.9392527826873,59.9912396786792,-80.3763556712688,-62.9777539507142,-39.7520067476102,14.1006165144516,34.4463017388776,54.7416903999508,5.225184083273,26.4784108320354,44.251730990738
19.921493502342,39.2369456411996,59.5846013933036,-80.9393012217006,-60.5636974386795,-41.6045233089585,14.6663151293394,54.3718505145676,34.5930906249774,6.19195652108001,26.7457235568738,44.3164675648554
20.0165800897585,40.1233069798892,58.9525646677381,-80.4640260251003,-62.7481812091161,-42.9365421315338,14.5510828232172,36.389790013154,54.8286895671477,4.0845083436596,24.5440346791566,43.3123223838453
20.0706487142633,39.1369793913579,59.1486296829834,-80.6733019289712,-63.3592129231212,-41.1677916639829,11.7463612926578,32.8686069595068,54.0628957039533,6.4539615875521,25.4227273662744,44.906940816282
19.9972771593681,39.0961095541807,57.7151991825604,-80.0222488718827,-61.032126796046,-40.6546542563081,13.8344061846644,34.2881346071138,54.231595568598,5.78395377471041,24.768278239199,45.0416332163461
20.1063041168795,40.2816248014174,59.3144945329092,-80.7411338207404,-63.0587093915154,-40.7288805932877,15.2635865187512,34.5692338128548,54.5063570298377,7.73121960094684,27.569915427478,46.3822771709605
19.84813793172,39.1777427345304,59.0307290157615,-61.1654984187109,-80.9890143272915,-40.5508618864413,15.335788184301,34.3702444971101,54.1044636401182,5.38291660337609,25.1030673513704,44.0211294161025
19.8805244342977,59.361007082055,39.2259479939734,-77.5552825937425,-60.0051072778583,-38.6019930108153,13.9838939459335,33.8893277869133,54.4990142820712,8.43847438471706,28.3302975986688,46.744751902401
19.7187023717789,38.8709666152905,58.6368109133205,-80.7954863010689,-59.6666597886229,-40.8749122643133,15.017443215834,34.232090064118,54.3760291761341,6.55589427090653,25.3597640313779,45.3852633877973
20.0068433001677,39.8615944045058,58.5438768870091,-80.1369823265049,-42.5359622563844,-58.6298179546687,14.5567271400918,34.2599971208545,54.6231761741176,6.77659324868083,26.1876359325149,45.8415298796557
20.017271412011,40.3527984581401,59.4937258968548,-79.1609528609155,-63.4076624020575,-39.0500854103699,14.8404881959345,33.8263073477414,54.576157160511,4.90802745088087,26.5428646343541,44.2925397406814
19.0313767082555,38.2832020962941,57.8055160536415,-80.3879657986007,-62.3723856247004,-40.510018754114,16.2992489831933,34.3084096776543,55.1762602413299,4.3008850888865,26.1899088163594,44.6770637609253
19.8147124063509,39.008356873049,59.385805168782,-79.8159942278159,-58.9445620345478,-40.2858316053064,15.376794242015,34.4228375924692,54.3497281848135,6.77018610101752,26.2504149748271,43.5686015244777
20.0575192403444,58.9001271541715,39.2661941485599,-80.1712542907928,-62.6703301779105,-42.113680567639,15.3136856916739,34.2089231836218,54.734314127103,6.20399916191506,25.5819857667574,45.7117223007922
20.4213448837402,39.7199159120966,58.8884487168684,-80.0039613844862,-61.1685890209333,-40.1826766197849,17.5086367902385,34.4666866012962,54.5295740784661,6.83274068906295,45.663491450694,26.4045387381474
20.0914394422593,39.6984932515633,59.0069601351993,-80.2848855397815,-59.2354161894329,-42.6957919029842,14.3782011152546,34.4531772617491,54.3934372414577,5.73894412922193,26.0081559774003,44.6995726745797
20.0342809456272,39.1832921577881,59.2313051543023,-77.8617583555629,-61.0738012656047,-36.7600951019535,14.6732363851462,34.3616426877917,54.520442328077,26.8344567847008,7.09112086079916,45.587759907851
20.0771903379673,40.304687167831,59.4141463024163,-81.2593545536322,-60.8270788361022,-44.6223138590929,14.2119437365751,34.6293942158244,54.1282568755737,6.61258893783229,25.4205318833372,45.5475724302877
39.0006535633855,19.7858735641521,59.0760754872701,-79.6042749380771,-63.0695138367466,-39.0738980709491,14.1787885225445,35.2671506240296,54.6001957783468,5.80634850855182,24.507336505872,44.2044199113544
19.979259034738,39.8618939472376,59.4104926174933,-81.4750297844283,-63.2926584612951,-42.7004147157224,15.5476057495248,36.7020800548461,54.5795384241342,6.03944726391348,46.0771311637134,26.9964900790838
19.7929206057391,39.0091549221023,58.2984376496083,-82.111299352153,-61.7605346302486,-42.0937528705186,15.6418409111272,34.4001602624376,54.4541608684402,6.43444908158709,27.0758309926549,45.0993051608135
19.964559785534,39.251563129253,60.5628627320384,-80.9633066928075,-60.4461209721109,-43.4370555070858,15.8101159800755,33.2121436742693,54.3095721309874,27.2608664917932,6.71987926066074,44.3787927132783
19.9321795064989,39.6569456517964,58.0242492442655,-80.1917193355368,-61.4867294468217,-40.9633818919901,13.9964540556702,34.3354576460495,54.5132374557725,6.5818155516966,26.4147561818081,45.1259883626595
20.3923530184198,40.3611927295237,59.6415598421859,-81.1687913465632,-61.8684425252306,-42.4745657868574,14.0868325016352,36.2932507730027,54.4496681582481,6.44012560328265,25.6931310905672,44.3208030439684
19.8885192693927,39.0827597173836,58.9427304326242,-80.5315998169991,-62.1303628341032,-41.7941655664035,15.753197966411,33.8949621568061,54.6824689013208,6.44217809399953,26.6461829118854,46.1159462012088
19.8654636533432,58.8157166658368,39.4682064896738,-61.1951622384397,-79.0182648640506,-39.098885031875,34.4592118142629,15.1705095491495,54.0345107221235,6.45922633816979,25.3443379125766,45.3473267606102
19.110035123767,39.192084448917,58.4761232662985,-80.1921906962959,-60.2908289702754,-42.2120677569327,14.83669327763,32.8205866252714,54.4801275675053,5.64068826238064,25.3641203558236,45.511704687046
19.898402761755,39.4226722594884,58.8121697903963,-80.5270660893675,-62.2164992932155,-40.7499206911823,15.1535224229957,34.5467235607887,54.014513564192,5.95140620695012,25.9786583726168,45.9823448331257
20.3045829621244,59.3290111833553,39.6566129892207,-78.4405389571957,-41.8374133793615,-62.1131811985631,13.2128867150043,34.3811270356506,55.0895037741336,5.75025885704991,25.641457933583,43.8331080019372
20.1243904654236,39.4255760457462,59.7975870048895,-82.0045650516605,-62.4150147108463,-42.3089343606453,14.8452868987748,34.4693941530128,54.4820987851396,6.59474898719905,26.9531893002699,44.436498629875
19.3793113480271,38.6942546811205,57.6623943641805,-79.9961681642246,-64.4422755915239,-39.6400765289416,15.3845568027873,32.1207066389685,54.9107362350514,6.51310029211538,28.2106602094165,44.3278452244415
21.8637678082134,40.6578249701858,60.4983139208267,-78.0578821480381,-62.9772785074473,-37.7636895956555,14.8330041373819,34.3795174630477,54.4991812461566,6.48513419965221,27.1772454116654,45.6136370397062
20.2037332487292,40.1421065627418,59.2143593492068,-79.8113608010529,-62.7128610675658,-41.4521834077778,15.449274627073,34.3017621420745,54.5599871310824,6.1108040323192,25.9878661018256,44.6560318181665
20.9784276002026,39.9102527271042,59.0050050839054,-78.2822118367174,-58.5090743097572,-38.6245218066931,16.4903414296682,34.268571027475,54.2469147586273,5.92745776044734,25.6544563781317,45.7376416669063
19.5891363980337,38.8912600027052,60.0396273699759,-81.8717928525792,-60.1317747919553,-41.9915342593341,14.5152916884485,34.6264625698803,54.4256518038207,8.62789265786758,26.8365730169207,45.366824450139
19.8117311749773,39.4209057120131,59.200370274156,-80.4449718170265,-63.0676390354994,-41.9898131419264,14.7497000121803,34.473393292823,54.6279750426099,7.76938389583786,27.0387837263412,47.7950738793139
20.454832164679,39.6515314449164,59.8886727791372,-79.4646183050818,-62.6757501831192,-41.3712720196227,14.5820010069276,33.0497864008177,54.512841994205,6.19123191132803,26.4962170097054,45.6440162097999
20.0629865456553,39.936831279716,58.7203060611212,-80.1485155894098,-61.5633063363364,-39.5248773248551,15.0498320584029,34.8672388933095,54.9616712204098,5.8490906288982,26.6302720922371,43.9341941059667
19.8579998311693,39.2556450594181,58.6332797114931,-79.0273737786505,-61.6035759889595,-38.3039887400784,15.0840031629234,34.402881086502,54.4911106549995,5.85941882765656,25.8738058975277,45.0827127992135
19.7938181778137,38.8588636259732,60.3798890589375,-78.5010078454799,-59.0510096037523,-39.3543189185507,15.012567351253,34.6849786656068,53.7941807996567,4.14571266090937,24.277933111396,43.9863982019775
20.0203406137577,39.232773323465,58.104454307818,-80.8539713809712,-61.617063532667,-40.3953311330015,13.4303680510322,54.8756908307774,34.7032982597623,6.20145021389859,25.6998190205351,45.0633302458425
19.0051129165504,38.4842590299659,58.1342667338241,-80.5357503488447,-63.3954267955231,-41.3875562605119,15.8116272332477,33.6597010542976,54.6232552734617,6.84426371689073,27.0840936065405,44.7895157229771
19.6718430881511,41.9686680001711,58.8948854270695,-80.121044645474,-62.2501485537439,-43.9811727304283,14.804501591594,34.8756299274391,53.8281017847555,26.0092996462685,6.59783108002332,44.9373941689821
20.4169609180058,39.507599674376,59.2341357449101,-81.0692833591229,-63.0455154472477,-41.140659720567,15.9779019715852,34.3278377366815,53.9498457539359,7.89772592861559,27.3602430755681,45.2133109154704
19.7185787949703,39.7718428341919,60.5020661955469,-80.8993537362415,-41.1853667723801,-61.0513538948862,15.633943856359,34.2482639553676,54.9799633133041,8.62079386490525,27.6342771658623,47.6653799231184
20.0057024007062,39.1244540398185,59.3722647926076,-63.1643611321345,-81.4792386743547,-41.3488406628191,34.3820202215642,13.170715655781,54.8168335857572,7.63754841327833,27.4262397984769,47.0877396583304
39.4570827349067,20.3988334259194,59.5053231135796,-78.9390185858884,-62.8849568364269,-37.7898820749324,14.7372665914266,34.4285660148904,54.9989094797519,5.50825051076344,25.9545687883672,45.0234698482279
19.9622837482862,40.5301603900513,59.3368165828291,-80.2229427852254,-61.3057205963471,-40.5569662443154,14.9973693599805,34.5097510695168,55.1343466844918,6.84409173145085,27.0889302296097,46.0250520077136
40.9931208630766,19.9284539573706,59.4612333665091,-80.8182477732322,-61.6424261361588,-43.3338631333708,15.2840150155699,34.3728955524204,54.6857313668767,6.16288403158982,27.2472735988328,44.1772824602876
19.3060266692505,38.5238293043492,58.2242471960233,-81.2200957811279,-61.3583871400332,-41.4003523097663,14.9264328459006,34.4893086181075,54.7085548303848,5.89665946139866,44.6905609417104,24.9921282598772
20.556069977162,40.6120228311792,58.6932997625313,-80.1343336513616,-61.6949470145644,-39.7026451098814,13.9351044200939,34.2916783821103,54.1178601141428,6.52373554377265,26.572417936365,45.3091446700417
19.9573984104592,39.427143937688,58.7716642425858,-79.9324126426233,-58.439998072712,-39.15538396323,14.7102943776553,34.4865348571716,54.4285454952091,5.27551264779482,44.361557894794,25.4659081362425
20.1171116598411,39.1401958437552,58.8464342754274,-80.2213435126534,-63.6110303431768,-40.4526493323481,15.2412969742688,34.2563714131992,54.4196288528495,6.2293470112709,26.6734697495907,45.930880148811
19.9750402769882,39.4617530016821,59.0935111794372,-61.8557466202773,-80.6829903836159,-40.1285291141053,14.1374668872127,34.3953564334207,54.3416120709884,5.90782760560059,26.2590790473335,44.2826333818504
19.9156536837024,38.9701213930791,59.0741261422289,-80.4055523940115,-63.7408719266238,-40.6846123255985,13.7403098617953,34.4368618818,55.1131961213498,6.29698575925365,25.4377335845478,45.5461425189015
19.842535511481,39.0384578103985,59.245985088878,-81.3533348764023,-61.7676674243512,-42.0404116450988,13.8916219291351,34.4518607351726,54.6361603879037,6.05036869313968,26.1044605112681,45.5257675287236
20.5078681586677,39.4954912466607,60.6072611834134,-80.1209953225554,-61.6353584307924,-39.7369640851092,14.110446194027,34.7013353660067,54.4867841853036,6.77091704363329,27.8212352182927,45.3709755016724
19.6008385356564,41.0942747176572,58.2853674020614,-80.3619168633841,-60.5653659242448,-40.5464601925742,15.0469592787321,34.0596295988667,54.83282454726,7.6386166422854,27.4684769825786,45.3545356429699
19.8923858568816,40.9978224972923,58.9014712421894,-80.2415753302354,-63.4621924480993,-40.1248462852751,15.3217344947154,34.4815428313853,54.1172104013435,8.38607116310459,46.1716623183657,28.8170784032595
21.2190038146034,60.7895190557291,40.0119593702134,-80.8064364456482,-40.6722707047176,-62.8700732782201,14.9843579948131,34.389878726682,54.7372499082271,8.32436441573947,27.5753799929632,45.6094935373221
20.3484736805256,59.611030106823,40.6234987496762,-80.7561805682208,-62.7726513512496,-40.6910772090518,15.2267629845182,33.3101418125268,53.8926962509529,6.24838570613411,27.5150828746183,45.3645046497956
19.6240636391676,59.3703203292295,39.6760966935764,-79.1443186871212,-62.8028683780279,-38.3284582539557,15.535610291705,33.7366343842571,55.4200682889137,5.87027413903747,25.9760912801003,44.1718136971144
20.0363346634042,40.4165832079178,58.9577256839847,-80.5723975173946,-62.3472322728248,-40.444025784109,14.4045188826733,34.5289469902886,53.9882344185985,5.93774481995728,25.801693271442,46.0059283238666
39.7914709824503,60.2170615109493,20.9188060197324,-81.2751919466804,-61.6708677133587,-42.4803106232488,14.3644292236873,34.2643393816092,54.211674576048,5.66008886559878,25.864731607733,45.3199203547754
18.5064024551126,38.2559690922623,58.140094500715,-79.6389678333774,-63.0051406826059,-38.8554690476533,16.7468702867399,34.3190579660153,54.2718675693187,7.54501873816424,26.3432298417671,46.177375928058
19.9826761626909,40.4086381097467,59.1017234717822,-80.6096759907668,-63.7298455597889,-40.9469454364053,13.2595727855788,32.8368278776652,54.6889998553968,5.57190836719446,25.1979992878383,44.3835568011657
39.0494828937235,19.9391241668786,59.7335896820377,-80.4252127841122,-56.9251307854843,-45.4307708790424,15.0783666885488,34.4197282691062,53.3066353730978,26.1407540645257,6.09423727664801,44.0503380111822
20.0987326532733,39.448678110929,59.3514422158643,-78.8732040830028,-62.1924525244703,-39.4352593963251,12.8783490354878,34.0403470094653,54.5497117349522,7.68912727121485,27.4432835494014,45.9290818840787
20.0917982676251,39.5351295225935,58.3475369176301,-80.5583878255875,-60.1052263514164,-43.2373995890464,13.4406901304934,34.1991327144536,54.2090989314068,6.17646984985193,26.9096255274581,45.2824336838693
39.8203626137527,19.6743990245482,57.1262663222685,-80.8997062078289,-63.0568426185427,-41.1801995976092,13.4075785545966,35.0364667059643,54.7285979374782,6.38062373006519,25.6949983445607,45.3860520589603
19.8394667769225,38.8976122778762,58.9103720957376,-63.6394392912334,-79.4853949647474,-38.7007788713088,14.5129253899399,34.7292727917989,55.9186030582199,5.20883742003541,24.4783812130232,44.2458990651095
21.4751214023201,60.9019041291776,40.4430345723228,-80.2060426905108,-39.7982013843627,-61.2257254772522,15.1209714687683,34.2686564180684,54.5521706726919,26.7082659841506,8.10206700329919,45.8678968465161
19.9074888050772,39.1034398717914,59.0318620745832,-78.4307540203746,-61.0939003981112,-37.3683634936485,15.2309964008876,34.1097695085153,54.0685026242923,10.4471257877328,29.8559035745951,47.1515775702256
20.265392793533,39.3547438499718,60.5097728127443,-79.8724673225858,-62.5513775377998,-39.3664164339291,11.9511933659118,34.4097218405831,54.628573060595,6.00663970142208,27.5632390907838,44.4835408961085
18.9776755925574,38.7396583236863,58.9696949785858,-81.3028462314617,-59.8438247753471,-42.1227976296327,15.0733762915884,34.6143183319757,54.352383973672,6.13770588253921,25.8318680718836,44.8841136816839
19.9943460836402,39.1671289357657,59.4099541299209,-79.6765526234298,-62.8382570541025,-39.8525986514883,14.3314955208661,35.8963806676632,54.6262283559716,6.52268657114357,26.5165547091863,44.685548365751
19.8314955172586,40.4203522296882,59.3967523673283,-79.3057235588788,-63.3720418121468,-38.2836747019183,14.905238303645,34.4208840355081,54.9277346195569,6.6932191883408,27.6519882666095,45.0022062760727
20.6598548667606,40.0052870123789,60.6178824126905,-80.2644836785397,-62.1893265381891,-43.9749870217274,13.6706256320444,34.4787715688845,55.1649574724171,28.2722539084839,7.10163006936567,46.4613152981391
20.5004207271486,40.6304831410657,58.7312757456321,-80.2596560139537,-63.3280921719586,-41.9575083070468,15.072489607115,54.0737632935968,34.6398570965369,7.04682792217351,26.7123178110898,45.140157079899
19.8498911815329,39.0767748801923,58.5910388483943,-78.3028089403727,-62.3858053199101,-37.2867610732469,14.6903647672714,34.5048055926185,55.0385320684233,7.2317733470507,25.9422383252472,45.123820639273
19.7917687740707,38.8521907932037,59.0570879413268,-80.2854348406825,-60.1815555394612,-40.9408663795214,14.7312124529018,38.6454471342621,54.6328884022389,6.98742585579009,26.6134562598358,45.4167564158784
19.8377627500622,38.931601569979,60.5762466843249,-80.1808899599199,-60.0578496942595,-42.1153794997375,18.1212353750432,34.4486558432315,54.9914913352285,5.49843260713094,25.919377691298,44.5985149639451
20.1493300516326,39.5047137983706,59.51951042272,-79.4124143279448,-61.3740398480379,-40.8242428878554,15.094857726005,34.4765068057721,55.248408343402,6.58920941780163,25.2627671242739,45.2340314899142
19.7308937947758,58.9785411170305,38.9787498896314,-79.2379875474331,-59.9489170373084,-39.235367345081,14.7939496628341,34.0468293473893,54.0976613344387,5.71056674066446,24.9298591209849,45.2887165328866
19.6984959647254,39.1393695096725,58.3828368555475,-79.8200602375689,-63.1781322632248,-39.7190196009673,14.6277924090713,34.4532569186444,54.7187708642808,8.08206887048103,27.6516510151219,45.9396476321806
19.970847315475,39.0890378722119,59.259508628054,-80.0750470327668,-58.9948265935456,-40.1025965719949,14.1093296580577,34.4391061269813,54.2765186580597,25.6495322055799,5.48542186124695,44.4505987169168
21.0589452596532,40.6570705972373,59.3349093444386,-82.1546869114633,-60.8527574683625,-45.0683624479357,15.1292769205916,34.4548812665284,54.2709584780957,6.15656363745208,26.4800641377696,44.8321503553549
19.6120954990497,38.7807236394297,57.4895788776131,-60.8626557517061,-80.7234116587001,-41.4586231099964,15.3265325355019,34.5683609219571,54.4058809781271,27.0613348268207,6.6247750493306,46.1019809297127
19.8585365766552,41.0900592387788,59.6665472664416,-80.8680186891835,-61.9157657855708,-45.3162594458741,15.8183788793453,34.4678555247932,54.4157821939554,4.75411253445998,24.5829411229524,44.0688799488136
20.1469945252434,39.1627293668677,58.6014156366166,-79.7714516808731,-61.6964714467661,-42.3770939127797,15.3754773088346,34.415705296477,54.6075777064799,6.04954438624716,24.8689939099573,44.9339338047668
19.9119505274752,39.103461388422,59.2083543474713,-80.3128486275784,-62.6570650343908,-39.926443431921,14.7207723624773,34.5162526196573,54.5628616106976,7.23165206500705,26.8402300118477,44.6932217859184
19.7830715042624,38.9651502083996,57.6932734231777,-80.8347830226026,-63.1670248458034,-40.6214795039572,15.465153557409,34.6567659088055,53.699812737839,6.12637628021251,27.3629731510997,45.477888601046
19.7571948500996,39.9068298940811,59.1314544032841,-79.0816297586574,-62.3838912855878,-38.5887336798338,14.3646946096259,34.5228830392078,54.4328281442524,5.47412692474966,25.3029969464784,45.2019618679538
19.8972062540077,39.8477256886349,59.8890811252499,-80.7315125970559,-59.7632959924427,-41.0396285764419,14.5625643277905,34.4208541981528,54.3773273816027,7.1482895839114,27.2494490418985,46.2361520874215
19.7663663360919,38.9325034478769,59.7169376717551,-79.527280494457,-59.315974325512,-40.0927732665922,15.0460071943792,34.7477432557754,54.778312856635,6.24592801304357,24.6329537370398,46.0619836824697
20.0824686638545,39.2335464115555,58.9617872875648,-79.3152606162322,-62.4170573209,-38.6640288864456,15.2843956999566,54.6662925027263,34.5881630686853,5.74410492379582,25.4069813802061,45.9540506181435
19.7668131590095,38.9304902655651,59.8002811897289,-79.1037851047239,-62.717051619438,-38.5355958957803,15.3470621142036,34.3476962259697,54.8299056940764,5.69391572257976,24.7657869753596,45.3297040288701
19.8048452842038,39.8838243983267,59.2712264837609,-79.114341252982,-63.5159818720107,-38.0105212522608,13.905053743584,34.0639607840963,57.1828831161246,6.83817435140736,27.8550428153903,44.718625155298
18.9643805731891,38.6017010609464,57.9793512763309,-80.369943010149,-62.8620393447457,-40.2428955219607,15.1938792822457,34.6802287072282,53.9487874065633,5.20087549081615,26.7203433756777,44.1672112200257
18.420814534098,38.4944780418132,57.8829361705295,-81.6055285550265,-61.6774702114997,-43.139855300076,15.5700966254413,34.5935998019931,54.8258273345934,6.46247501398044,26.6238012759615,45.8939436181468
20.1481011416113,39.3171411870772,59.7803129842962,-81.086806603264,-62.1536249167901,-41.8915534843336,13.6732766236694,34.3529749462585,55.1452906012426,7.02243035560796,27.6223650760652,45.4773763936087
19.6518201116636,38.8286040346232,58.3719094583329,-79.7062847765208,-62.8086705554492,-40.4210134344731,14.9535216317488,34.404802683058,54.5341509737204,5.16035384721495,25.4812631995546,44.0210661747088
19.0703886079039,38.9899421012799,57.9057431974451,-60.311363117816,-79.6111887860516,-39.409574731692,15.4004533780901,34.3863486173112,54.8289349664523,6.39529174055507,28.3175156270208,44.7211336617782
39.5275222619215,19.7320773345106,59.1947977152038,-79.4533643333195,-62.418926137242,-43.2390001360602,15.2515559096224,36.2306943572761,54.0832096950949,5.03761643803119,25.3440095909123,44.5163972550151
20.8652011626638,39.9576592279555,59.5762696904223,-80.4504239644279,-60.3303398378773,-42.2278279527375,16.406005017454,35.2795870132335,55.8361668361454,6.26684086182091,25.9881951963333,45.5761039070175
19.9825871339206,39.7308926737155,59.0683636847757,-79.9118392532765,-61.7456791851518,-40.2866806561618,14.6860576912812,34.758489258082,54.5885715401712,6.19192122855542,24.4589319015007,44.8162412451951
19.9910008183166,39.2144511339271,60.7883639237629,-80.5317781084298,-63.2586770227303,-44.1621920194796,14.7458219184723,34.1453332026822,54.6113726454533,5.79356658048226,25.0781613605092,44.9705884264962
19.9574510041064,40.8778452409278,58.7986942240011,-79.51163025921,-60.8616395748409,-39.9733365600715,14.7332249723365,36.8860055187188,54.6742440863865,6.16445937443077,26.1709543933792,44.7598345525098
20.3689826785615,40.0356663788505,59.789482713024,-80.4643070163274,-56.7727436612175,-40.2683744459124,14.8294665893619,34.2924611971552,54.9976697533779,8.54941017847177,28.9445795908568,46.4354493568849
19.4395927331603,38.9815755504176,58.5373637127233,-79.6571723894822,-62.6819546420419,-39.4546718379028,15.3342883829988,34.5242809782365,53.7917131660906,5.63098311829555,26.8505118488084,45.2736036733015
